ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
00005,20230625,20260418,20250417,74.94,141.5,88.82,88.82,245,120.78,17.16,6.07,8.47,17.06,16.19,12.11,142,99,1.43,175.22,108.29,283.51,47,60,1.95
00001,20240126,20260418,20250415,39.63,64.05,61.64,61.64,247,54.0,18.61,4.16,4.92,8.58,9.62,6.81,138,96,1.44,162.24,111.48,273.72,29,60,1.03
03110,20240126,20260412,20250414,22.72,32.92,44.88,44.88,243,30.76,7.02,0.83,2.17,7.5,10.08,5.08,137,92,1.49,99.3,61.31,160.61,54,60,2.88
02623,20240126,20260418,20250414,1.31,5.9,351.42,351.42,232,4.23,39.58,-0.54,-1.84,-1.84,-5.13,-2.24,78,94,0.83,340.97,143.29,484.26,18,60,15.69
01072,20230625,20260418,20250414,9.72,41.72,329.26,329.26,248,25.86,61.33,3.91,5.97,22.64,21.4,13.64,115,125,0.92,457.24,277.32,734.56,40,60,3.68
01558,20230625,20260412,20250410,8.36,14.38,72.01,72.01,74,0.0,0.0,22.97,27.99,38.76,60.05,36.63,38,32,1.19,116.17,57.28,173.46,17,60,-6.99
00011,20240126,20260412,20250410,92.75,154.3,66.36,66.36,189,153.9,0.26,3.02,8.79,16.98,14.93,11.32,102,59,1.73,97.17,42.3,139.48,23,60,0.26
00041,20230625,20260418,20250224,10.32,17.59,70.48,70.48,282,15.1,16.48,2.52,8.14,19.97,12.6,11.46,145,124,1.17,194.12,137.13,331.25,33,60,0.74
01133,20240126,20260418,20250120,2.29,21.32,829.38,829.38,304,17.62,21.0,28.77,23.54,37.49,44.9,33.04,166,130,1.28,616.23,361.15,977.38,77,60,4.31
00820,20240126,20260307,20250120,11.96,13.32,11.37,11.37,34,0.0,0.0,1.0,0.5,7.19,8.7,4.25,21,6,3.5,14.87,4.0,18.87,8,60,2.46
03330,20240126,20260418,20250102,3.02,25.34,738.24,738.24,316,18.88,34.22,6.62,19.85,49.62,62.19,34.6,163,149,1.09,731.24,478.25,1209.49,53,60,-7.52
03155,20240126,20260125,20240920,38.5,46.58,20.99,20.99,40,0.0,0.0,14.44,40.31,23.64,23.95,26.86,16,17,0.94,53.65,32.33,85.98,8,60,-2.72
06837,20240126,20260125,20240905,3.63,6.45,77.83,77.83,79,0.0,0.0,79.76,81.97,93.0,90.52,86.55,38,38,1.0,149.97,62.22,212.19,1,60,-3.15
02388,20230625,20260418,20240809,19.44,43.86,125.61,125.61,413,40.24,9.0,2.31,4.89,10.29,12.45,7.51,220,174,1.26,268.72,182.59,451.31,66,60,0.55
