breakthrough_date,breakthrough_price,final_gain,is_premium,ma_proximity,multi_ma_bullish,new_high,success,ts_code,volume_surge
20240924,4.09,18.58,False,False,False,True,False,sh600963,False
20251020,46.65,8.42,False,False,False,False,False,sh688196,True
20251211,31.23,19.69,False,False,False,False,False,sh603127,True
20240801,3.18,-0.31,False,True,False,True,False,sh601228,False
20240927,6.09,1.48,False,False,False,True,False,sh600857,False
20240925,8.52,-1.41,False,False,False,False,False,sh600350,False
20240926,2.02,3.47,False,False,False,True,False,sh600503,True
20240927,5.5,6.36,False,False,False,True,False,sh603126,False
20240809,5.75,-4.35,False,False,False,True,False,sh600064,False
20240730,4.75,-5.47,False,False,False,True,False,sh600819,True
20251014,8.3,25.18,False,False,False,True,True,sh603759,False
20240822,2706.85,-5.4,False,True,False,False,False,sh000995,False
20250626,12.32,-1.7,False,False,False,True,False,sh603977,True
20240923,3.93,11.7,False,False,False,True,False,sh600333,False
20240927,2.36,0.42,False,False,False,True,False,sh600654,True
20240731,20.28,-0.59,False,True,False,False,False,sh600007,False
20240730,0.32,1.25,False,True,False,True,False,sh900941,True
20240926,3.98,4.12,False,False,False,True,False,sh600180,True
20250626,17.96,3.28,False,False,False,True,False,sh688308,False
20250708,24.7,6.44,False,False,False,False,False,sh603270,False
20240927,15.57,8.03,False,False,False,True,False,sh600498,False
20240919,3.83,15.14,False,False,False,False,False,sh600302,False
20240829,7.36,2.58,False,False,False,False,False,sh600551,False
20240808,28.92,4.74,False,False,False,False,False,sh600036,False
20240930,3.76,-5.85,False,False,False,True,False,sh600982,True
20240808,22.35,5.15,False,False,False,False,False,sh600285,False
20240927,5700.07,1.93,False,False,False,True,False,sh000823,False
20240927,3.88,2.32,False,False,False,True,False,sh600805,True
20250709,22.59,0.31,False,False,False,True,False,sh688339,True
20240925,0.22,15.21,False,False,False,True,False,sh900913,True
20240926,4572.53,4.06,False,False,False,True,False,sh000989,False
20251021,5.08,-4.53,False,False,False,True,False,sh688509,True
20240731,8.85,-2.03,False,True,False,True,False,sh600648,False
20240930,10.94,-2.47,False,False,False,True,False,sh603159,True
20260113,55.76,-1.54,False,False,False,True,False,sh688293,True
20260410,77.6,2.35,False,False,False,False,False,sh603091,False
20240731,4.18,-10.78,False,True,False,False,False,sh600361,False
20240930,15.43,-7.0,False,False,False,True,False,sh601163,True
20250624,29.27,11.89,False,True,False,False,False,sh688314,False
20240926,1.72,12.21,False,False,False,True,False,sh600606,True
20250212,6.18,-1.13,False,False,False,True,False,sh603117,False
20240807,23.11,-1.47,False,False,False,False,False,sh600406,False
20240801,1.83,-2.19,False,False,False,False,False,sh600255,False
20250822,74.63,-10.42,False,False,False,True,False,sh688114,False
20240930,2.15,1.86,False,False,False,True,False,sh603023,True
20251224,23.27,9.88,False,False,False,False,False,sh605507,False
20240930,10.3,-8.06,False,False,False,True,False,sh600732,True
20240924,2.99,6.35,False,False,False,True,False,sh600581,True
20240930,2857.05,-7.52,False,False,False,True,False,sh000917,True
20250624,7.79,3.98,False,True,False,False,False,sh688597,False
20240930,6.78,-12.53,False,False,False,True,False,sh600236,True
20251110,12.93,-8.43,False,False,False,True,False,sh605337,True
20240904,4.08,1.72,False,False,False,True,False,sh600698,True
20240823,11.77,3.23,False,False,False,True,False,sh603189,False
20251010,2.45,7.35,False,False,False,False,False,sh600935,False
20240930,6.71,-6.85,False,False,False,True,False,sh600080,True
20240926,2.42,2.89,False,False,False,True,False,sh601518,False
20250707,7.37,16.15,False,False,False,False,False,sh603617,True
20240924,6.6,3.64,False,False,False,False,False,sh601328,False
20250624,27.14,-0.18,False,True,False,False,False,sh603489,False
20260108,8.96,4.35,False,False,False,False,False,sh688096,False
20241226,5.25,-4.57,False,False,False,False,False,sh601366,False
20240930,36.14,-9.8,False,False,False,True,False,sh603026,True
20240807,6.72,7.0,False,False,False,False,False,sh600919,False
20260324,43.52,15.17,False,False,True,False,False,sh605298,False
20250820,21.89,-4.16,False,False,False,False,False,sh688225,False
20251021,2.94,-2.38,False,False,False,False,False,sh601860,False
20240927,5.71,35.89,False,False,False,True,True,sh600399,True
20250514,33.65,-1.58,False,False,False,True,False,sh601601,True
20240927,8178.57,3.09,False,False,False,True,False,sh000142,False
20240925,2.76,7.97,False,False,False,True,False,sh600403,True
20240816,4.46,-2.02,False,False,False,False,False,sh600050,True
20241009,34.57,-11.4,False,False,False,True,False,sh603688,True
20250725,37.48,17.88,False,False,False,False,False,sh688311,False
20260116,145.0,11.52,False,False,False,False,False,sh688025,False
20250717,36.0,5.28,False,False,False,False,False,sh688676,False
20240930,2.99,0.67,False,False,False,True,False,sh600537,True
20240902,4.15,-5.54,False,False,False,True,False,sh600863,False
20240923,4.8,21.86,False,False,False,False,True,sh600784,False
20251128,40.41,-11.09,False,False,False,False,False,sh688638,False
20240802,6.08,-13.16,False,False,False,True,False,sh600579,True
20240923,6.83,4.54,False,False,False,True,False,sh600987,False
20250625,59.27,-4.79,False,True,False,True,False,sh688372,True
20240808,14.48,6.35,False,False,False,False,False,sh601231,False
20251113,47.31,-6.11,False,False,False,False,False,sh603590,False
20240730,42.73,-0.96,False,True,False,False,False,sh600660,True
20251014,11.63,5.16,False,True,False,False,False,sh601083,True
20240829,28.29,-3.22,False,False,False,False,False,sh603416,False
20240919,1.25,12.8,False,False,False,True,False,sh600307,False
20250627,13.28,10.92,False,False,False,False,False,sh688046,False
20260109,32.44,-9.86,False,False,False,True,False,sh688443,True
20240930,7.74,-1.55,False,False,False,True,False,sh603789,True
20240806,5.81,-0.69,False,True,False,False,False,sh600098,False
20240930,5.37,-8.38,False,False,False,True,False,sh601500,True
20240930,59.44,8.31,False,False,False,True,False,sh600702,False
20260225,43.97,-0.73,False,True,False,False,False,sh603195,False
20260320,14.43,-11.85,False,False,False,True,False,sh605050,True
20240930,15.44,-3.04,False,False,False,True,False,sh600265,True
20250806,49.07,4.36,False,False,False,True,False,sh688777,False
20240926,58.1,-5.49,False,False,False,True,False,sh600132,True
20251201,37.47,-8.62,False,False,False,False,False,sh688273,True
20240913,16.32,26.16,False,False,False,True,True,sh600455,False
20240927,1207.97,0.15,False,False,False,True,False,sh000114,False
20240730,2.71,11.07,False,True,False,False,False,sh603843,False
20250718,45.3,46.87,False,False,False,True,True,sh603516,False
20250702,1.41,-0.71,False,False,False,True,False,sh601005,True
20251201,13.53,-3.4,False,False,False,False,False,sh603071,False
20241025,2.83,13.43,False,False,False,False,False,sh600381,False
20240926,3545.32,6.85,False,False,False,True,False,sh000300,True
20250625,32.81,7.41,False,False,False,True,False,sh688693,True
20240926,8.95,13.4,False,False,False,True,False,sh600048,True
20240925,11.16,19.89,False,False,False,True,False,sh600835,True
20251020,38.0,13.97,False,False,False,False,False,sh603271,False
20250710,10.45,10.81,False,False,False,False,False,sh601456,False
20250701,28.38,-6.67,False,False,False,False,False,sh605080,False
20240927,2702.34,-0.3,False,False,False,True,False,sh000813,False
20240930,6.04,-4.8,False,False,False,True,False,sh603717,True
20240930,7.04,-7.52,False,False,False,True,False,sh600006,True
20260410,121.61,2.47,False,False,False,False,False,sh688347,False
20250806,12.98,7.4,False,False,False,False,False,sh688620,False
20251020,19.52,3.38,False,False,False,False,False,sh603976,False
20240821,4.58,-8.73,False,False,False,False,False,sh600561,False
20250924,12.59,0.32,False,False,False,False,False,sh605399,False
20251222,95.19,-1.88,False,False,False,False,False,sh688577,False
20240925,8.14,14.74,False,False,False,True,False,sh600636,False
20240930,6.08,-7.4,False,False,False,True,False,sh600351,True
20240926,4.19,10.5,False,False,False,True,False,sh600502,False
20251020,11.18,5.1,False,False,False,False,False,sh603212,False
20250624,25.49,3.37,False,True,False,False,False,sh688539,False
20240927,5.5,72.73,False,False,False,True,True,sh600678,True
20240820,4.99,-12.42,False,False,False,True,False,sh603169,True
20240802,0.41,-3.19,False,False,False,True,False,sh900923,False
20240807,8.47,2.23,False,False,False,False,False,sh600837,False
20250819,259.99,1.53,False,False,False,True,False,sh688608,False
20240827,4.73,0.21,False,False,False,True,False,sh601118,False
20240910,16.93,2.01,False,False,False,True,False,sh603258,False
20260415,60.2,-1.89,False,False,False,True,False,sh688192,False
20250624,22.75,3.82,False,True,False,False,False,sh603897,False
20240927,3.29,5.78,False,False,False,True,False,sh600853,True
20240926,3.97,4.54,False,False,False,True,False,sh600507,True
20251219,13.1,4.58,False,False,False,False,False,sh603390,True
20240930,21.5,-17.26,False,False,False,True,False,sh600060,False
20240930,24.39,-10.13,False,False,False,True,False,sh603896,True
20251031,30.87,-3.34,False,False,False,False,False,sh688321,True
20241028,1.82,15.4,False,False,False,False,False,sh600337,False
20250624,30.77,-0.71,False,True,False,False,False,sh688625,False
20260324,26.47,-20.74,False,False,False,False,False,sh688511,False
20240930,7.02,-5.27,False,False,False,True,False,sh603088,True
20250110,14.28,-2.24,False,False,False,False,False,sh600650,False
20240731,0.18,-3.37,False,True,False,False,False,sh900945,False
20240919,8.99,8.35,False,False,False,True,False,sh600379,True
20260106,60.59,6.35,False,False,False,True,False,sh603713,False
20250821,120.38,5.5,False,False,False,True,False,sh688696,True
20251205,10.22,-3.62,False,False,False,False,False,sh603289,False
20240923,7.08,11.58,False,False,False,True,False,sh600203,True
20240827,9.82,25.05,False,False,False,True,True,sh600599,False
20250625,4.21,0.95,False,True,False,False,False,sh600905,False
20240830,35.88,-3.21,False,False,False,True,False,sh603288,True
20240927,5.98,8.86,False,False,False,True,False,sh600883,False
20250708,4.01,45.58,False,True,False,False,True,sh688425,False
20240801,20.24,-7.36,False,False,False,True,False,sh600764,True
20240827,6.16,73.7,False,False,False,True,True,sh603626,True
20241008,8.25,-11.64,False,False,False,True,False,sh601566,True
20250625,14.9,-7.72,False,False,False,True,False,sh688772,True
20251222,31.5,-2.51,False,False,False,True,False,sh603059,False
20240930,29.4,12.24,False,False,False,True,False,sh603322,True
20260203,9.25,11.46,False,False,False,False,False,sh605055,False
20240925,2.73,7.69,False,False,False,True,False,sh600433,False
20240912,15.41,37.06,False,False,False,True,True,sh603016,True
20260115,72.22,-0.93,False,False,False,False,False,sh688215,False
20240813,37.3,6.35,False,False,True,False,False,sh601318,False
20240731,7.82,-6.26,False,True,False,False,False,sh603058,False
20240731,7.33,0.0,False,True,False,True,False,sh600967,False
20260414,119.0,1.88,False,False,False,False,False,sh688110,False
20240926,4.51,2.22,False,False,False,True,False,sh600736,True
20241008,10.59,-11.69,False,False,False,True,False,sh603027,True
20240926,22.14,8.54,False,False,False,True,False,sh600585,True
20250630,27.82,-3.42,False,False,False,True,False,sh688097,False
20250624,21.06,-2.47,False,True,False,False,False,sh603992,False
20240805,4.24,1.42,False,False,False,True,False,sh600778,True
20240926,16.5,3.64,False,False,False,True,False,sh603069,True
20250624,35.69,1.85,False,True,False,False,False,sh603312,False
20250630,58.25,-5.42,False,False,False,True,False,sh688439,False
20260121,15.43,1.88,False,False,False,True,False,sh605180,True
20250725,18.55,2.21,False,True,False,False,False,sh688209,False
20240731,12.95,-2.86,False,True,False,False,False,sh600148,True
20240731,4.28,0.47,False,True,False,False,False,sh600232,False
20250707,11.77,0.76,False,False,False,False,False,sh605007,False
20250401,8.97,9.15,False,False,False,True,False,sh600461,False
20250627,10.12,7.41,False,True,False,False,False,sh688247,False
20240924,4.76,32.12,False,False,False,False,True,sh600106,True
20250722,32.5,7.82,False,False,False,True,False,sh605333,True
20240930,8.16,-9.31,False,False,False,True,False,sh600348,True
20240927,1397.0,5.38,False,False,False,True,False,sh000827,True
20240911,3.21,-0.62,False,False,False,True,False,sh600281,True
20250624,40.45,-6.06,False,False,False,False,False,sh603171,False
20240813,13.07,-21.88,False,False,False,False,False,sh600801,False
20240926,0.22,14.93,False,False,False,True,False,sh900917,True
20240829,18.21,3.84,False,False,False,False,False,sh603920,False
20250922,48.82,2.62,False,False,False,False,False,sh688297,False
20241104,11.61,-6.72,False,False,False,False,False,sh600785,True
20251201,45.44,-1.21,False,False,False,False,False,sh688677,False
20240903,2.67,-4.87,False,False,False,True,False,sh600365,True
20250624,16.04,-4.43,False,True,False,False,False,sh603095,False
20240930,5.54,-9.02,False,False,False,True,False,sh603113,True
20240924,8.28,3.5,False,False,False,False,False,sh603689,True
20240913,5.81,52.5,False,False,False,True,True,sh600198,True
20250708,14.63,6.29,False,False,False,True,False,sh688315,False
20240927,11.4,-1.75,False,False,False,True,False,sh600054,True
20240905,6.48,-19.6,False,False,False,True,False,sh600829,True
20240909,6.49,-14.18,False,False,False,True,False,sh603222,True
20241008,3.74,6.69,False,False,False,True,False,sh600360,True
20240925,2.02,13.86,False,False,False,True,False,sh600533,True
20251219,18.43,-0.05,False,False,False,False,False,sh688021,False
20240802,7.51,-9.85,False,False,False,True,False,sh603158,True
20240927,7489.16,4.02,False,False,False,True,False,sh000841,True
20251128,26.73,-4.34,False,False,False,False,False,sh688338,False
20240919,3.04,21.38,False,False,False,False,True,sh600664,False
20240806,21.32,-10.93,False,False,False,True,False,sh603908,True
20240930,7.88,-6.47,False,False,False,True,False,sh600983,True
20251202,46.0,14.11,False,False,False,False,False,sh688376,False
20250904,10.07,6.75,False,False,False,False,False,sh605136,False
20241024,2.74,11.31,False,False,False,True,False,sh600303,False
20240822,4.53,27.37,False,False,False,False,True,sh600550,False
20240816,7.92,3.53,False,False,False,False,False,sh601101,False
20240930,10.61,-3.11,False,False,False,True,False,sh603041,True
20260128,240.4,-8.9,False,False,False,False,False,sh688411,False
20240926,5.31,13.56,False,False,False,True,False,sh600237,False
20250708,27.08,1.29,False,False,False,False,False,sh688138,False
20250819,24.58,16.15,False,False,False,False,False,sh603613,False
20240927,19.29,5.24,False,False,False,True,False,sh603568,False
20240926,3.78,23.02,False,False,False,True,True,sh600279,True
20240927,11.78,5.26,False,False,False,True,False,sh600449,False
20250408,33.99,2.68,False,False,False,False,False,sh603358,False
20250624,21.52,4.93,False,True,False,False,False,sh688092,False
20250701,55.72,9.87,False,False,False,False,False,sh688708,False
20251201,8.73,0.0,False,False,False,False,False,sh601019,False
20251015,14.8,-2.36,False,False,False,False,False,sh688221,False
20240930,22.04,-7.53,False,False,False,True,False,sh600160,True
20250724,85.62,10.02,False,False,False,True,False,sh603290,True
20240920,4.19,32.46,False,False,False,True,True,sh603316,False
20240927,6120.73,5.15,False,False,False,True,False,sh000146,False
20250904,15.08,-3.38,False,False,False,False,False,sh603810,False
20240830,10.72,0.56,False,False,False,False,False,sh601881,True
20240927,5553.45,22.17,False,False,False,True,True,sh000858,False
20240924,6.99,11.73,False,False,False,False,False,sh601766,False
20250901,15.85,-3.6,False,False,False,False,False,sh688038,False
20251027,8.93,-22.96,False,True,False,False,False,sh688496,False
20250207,9.94,-2.31,False,False,False,False,False,sh600830,False
20240807,9.14,-9.3,False,False,False,False,False,sh600184,False
20250708,6.65,1.38,False,False,False,True,False,sh601949,False
20240927,1.51,3.58,False,False,False,True,False,sh900926,True
20240927,17.36,3.17,False,False,False,True,False,sh601965,False
20240924,17.3,7.52,False,False,False,True,False,sh600549,False
20240930,6.9,-6.8,False,False,False,True,False,sh600480,True
20260306,24.88,-13.38,False,False,False,False,False,sh603217,False
20240926,5.01,4.19,False,False,False,True,False,sh600354,True
20250825,32.82,-0.46,False,False,False,True,False,sh688646,False
20251124,22.7,6.52,False,False,False,False,False,sh688015,False
20251210,92.75,-2.08,False,False,False,False,False,sh603259,False
20240927,9.4,6.28,False,False,False,True,False,sh600633,True
20250624,22.59,2.88,False,True,False,False,False,sh603190,False
20251021,12.87,-0.39,False,False,False,False,False,sh688121,False
20251014,8.1,7.66,False,False,False,False,False,sh601319,True
20240930,7.48,-5.75,False,False,False,True,False,sh600707,True
20251104,3.99,0.75,False,False,True,False,False,sh600928,False
20240815,5.89,-0.85,False,False,False,False,False,sh601998,False
20250717,51.06,-3.0,False,False,False,True,False,sh688408,False
20260408,130.0,1.42,False,False,False,True,False,sh688392,True
20240806,11.35,-8.81,False,False,False,False,False,sh600749,False
20250905,14.37,8.98,False,False,False,False,False,sh603809,False
20240809,7.96,0.13,False,True,False,False,False,sh601186,False
20240925,2.23,8.97,False,False,False,True,False,sh600179,True
20240926,12.26,-2.61,False,False,False,True,False,sh603668,False
20260112,7.8,-1.28,False,False,False,True,False,sh688238,True
20250624,17.02,4.52,False,True,False,True,False,sh688711,False
20241112,1.94,-13.4,False,False,False,True,False,sh600190,True
20240926,15.1,1.59,False,False,False,True,False,sh601001,False
20240731,5901.27,-7.73,False,True,False,False,False,sh000111,False
20240927,12.43,9.57,False,False,False,True,False,sh600137,False
20240930,7.17,-6.83,False,False,False,True,False,sh603808,True
20250909,6.31,1.43,False,False,False,False,False,sh601187,False
20250717,22.24,5.04,False,False,False,True,False,sh688276,False
20240930,16.49,-8.06,False,False,False,True,False,sh600886,True
20251020,24.89,5.38,False,False,False,False,False,sh688420,False
20240930,21.06,-15.86,False,False,False,True,False,sh600761,False
20240926,9.43,9.12,False,False,False,True,False,sh600206,False
20250707,19.42,32.08,False,False,False,False,True,sh605033,False
20240930,16.41,-3.6,False,False,False,True,False,sh603517,True
20250624,29.34,5.13,False,True,False,False,False,sh688147,False
20240925,3.59,18.66,False,False,False,True,False,sh600248,True
20240805,3.25,20.17,False,False,False,False,True,sh603559,False
20260320,130.66,-6.41,False,False,False,False,False,sh688109,False
20240926,9970.5,6.8,False,False,False,True,False,sh000093,False
20240920,11.55,21.21,False,False,False,False,True,sh600962,False
20250625,24.36,-1.48,False,False,False,True,False,sh601066,True
20240813,27.04,-9.06,False,False,False,False,False,sh600685,False
20251020,26.79,2.65,False,True,False,False,False,sh688739,False
20240930,50.34,-11.14,False,False,False,True,False,sh603369,True
20240930,4.11,-4.87,False,False,False,True,False,sh600478,True
20240801,5.06,9.29,False,False,False,True,False,sh600151,True
20251103,9.46,5.29,False,False,False,True,False,sh605199,True
20240926,221.01,-1.01,False,False,False,True,False,sh600436,True
20250821,36.46,-0.03,False,True,False,True,False,sh603395,True
20251127,6.41,1.87,False,False,False,False,False,sh601686,False
20241008,16.38,-9.77,False,False,False,True,False,sh600818,False
20250716,15.7,-4.33,False,False,False,True,False,sh603915,True
20250805,35.99,-1.83,False,False,False,True,False,sh688010,True
20240808,29.93,-2.44,False,False,False,True,False,sh600298,True
20240926,39.9,-2.61,False,False,False,True,False,sh603589,True
20240930,4.42,-4.75,False,False,False,True,False,sh601700,True
20240910,6.33,5.06,False,False,False,False,False,sh601229,False
20260310,40.29,-10.65,False,False,False,False,False,sh688197,False
20240930,22.44,5.97,False,False,False,True,False,sh603690,True
20251205,23.41,0.73,False,False,False,False,False,sh688309,False
20240920,0.21,19.9,False,False,False,False,False,sh900940,True
20250905,14.55,-5.57,False,False,False,False,False,sh603938,False
20241008,26.61,-9.77,False,False,False,True,False,sh603939,True
20240926,5.56,-1.98,False,False,False,True,False,sh600655,True
20240806,28.57,-0.63,False,False,False,False,False,sh600332,False
20260107,67.58,0.53,False,False,False,False,False,sh688073,True
20240731,19.46,-0.92,False,True,False,True,False,sh600079,False
20240920,12.22,9.74,False,False,False,False,False,sh603768,False
20240802,5.37,-5.4,False,False,False,False,False,sh600284,False
20250624,65.3,0.37,False,True,False,True,False,sh688525,False
20250625,21.42,-1.59,False,False,False,False,False,sh605598,False
20240925,6.35,3.78,False,False,False,True,False,sh600037,True
20240925,12.53,13.25,False,False,False,False,False,sh603726,False
20240926,6059.39,7.75,False,False,False,True,False,sh000011,True
20240930,8.5,-15.54,False,False,False,True,False,sh600499,True
20260324,52.79,1.82,False,False,False,False,False,sh688611,False
20240927,4.3,0.7,False,False,False,True,False,sh603116,False
20240930,8.52,-9.27,False,False,False,True,False,sh600867,True
20250718,21.61,3.1,False,False,False,True,False,sh688292,True
20240927,2.95,3.73,False,False,False,True,False,sh601218,False
20240809,3.55,-10.42,False,False,False,False,False,sh600649,False
20251225,62.0,4.81,False,False,False,True,False,sh688508,False
20240927,5.94,-5.05,False,False,False,True,False,sh600780,False
20240807,11.1,9.23,False,False,False,False,False,sh601898,False
20240830,0.65,-4.17,False,False,False,False,False,sh900912,True
20240927,6.75,6.37,False,False,False,True,False,sh603811,False
20250818,12.03,0.83,False,False,False,False,False,sh603317,False
20240930,10.48,3.11,False,False,False,True,False,sh600580,True
20241029,2.32,4.74,False,False,False,True,False,sh600083,False
20240926,3.36,2.68,False,False,False,False,False,sh601018,False
20240930,8.07,-8.67,False,False,False,True,False,sh600733,True
20240930,7.34,-5.58,False,False,False,True,False,sh603022,True
20251125,7.91,16.06,False,False,False,False,False,sh603359,False
20250815,9.42,7.43,False,False,False,False,False,sh688472,True
20251022,62.81,0.54,False,False,False,False,False,sh688115,True
20240806,2.67,-9.36,False,False,False,False,False,sh603188,False
20240927,15.44,4.27,False,False,False,True,False,sh600699,False
20240930,21.9,-3.2,False,False,False,True,False,sh600750,True
20251224,16.2,3.27,False,False,False,False,False,sh605336,True
20240926,1.89,1.59,False,False,False,True,False,sh600103,True
20241129,9.8,0.0,False,False,False,False,False,sh601666,False
20240926,10503.67,3.04,False,False,False,True,False,sh000125,False
20251219,11.36,3.43,False,False,False,True,False,sh688176,True
20240927,5.29,-3.21,False,False,False,True,False,sh600084,False
20260112,11.49,3.22,False,False,False,True,False,sh603527,True
20250729,36.84,-4.29,False,False,False,False,False,sh688596,False
20240815,29.31,7.85,False,False,False,False,False,sh601628,False
20251212,19.39,2.17,False,False,False,False,False,sh603045,False
20240808,1.34,11.19,False,False,False,True,False,sh600898,True
20240930,13.88,-7.06,False,False,False,True,False,sh603877,True
20240924,6.28,22.45,False,False,False,True,True,sh601519,True
20250807,17.62,4.88,False,False,False,True,False,sh688593,False
20240923,9.04,6.19,False,False,False,True,False,sh600081,True
20251113,14.88,2.49,False,False,False,False,False,sh688173,False
20260325,63.89,19.11,False,False,False,False,False,sh688720,False
20240814,4.89,-16.97,False,False,False,True,False,sh603839,True
20240927,6.55,2.75,False,False,False,True,False,sh600755,True
20240930,7.65,-6.01,False,False,False,True,False,sh600251,True
20241008,7.29,-8.5,False,False,False,True,False,sh603313,True
20240924,6.91,18.23,False,False,False,True,False,sh601600,False
20240930,7.4,-19.19,False,False,False,True,False,sh600398,True
20250625,34.66,-3.35,False,False,False,False,False,sh603068,False
20250630,7.25,4.69,False,True,False,False,False,sh603815,True
20240926,7.87,-3.05,False,False,False,False,False,sh603993,False
20251015,9.29,0.11,False,False,False,False,False,sh605299,False
20240819,1.43,25.03,False,False,False,False,True,sh600165,False
20240930,6.12,7.94,False,False,False,True,False,sh603269,True
20240813,3.16,-1.9,False,False,True,False,False,sh600578,False
20250925,32.9,-5.47,False,False,False,False,False,sh688639,False
20250924,16.67,-1.44,False,False,False,False,False,sh603112,False
20240927,19.39,15.06,False,False,False,True,False,sh600862,False
20240731,3297.19,-7.53,False,False,False,False,False,sh000077,False
20250303,8.56,4.67,False,False,False,True,False,sh603227,True
20240731,30.9,-7.93,False,True,False,False,False,sh600536,False
20251015,30.58,14.45,False,False,False,False,False,sh605099,False
20260209,17.7,-7.46,False,False,False,False,False,sh688310,False
20250930,51.18,-7.62,False,False,False,False,False,sh688543,False
20240926,11.0,30.83,False,False,False,False,True,sh600602,False
20240925,5.44,9.93,False,False,False,True,False,sh600051,True
20250627,139.01,-4.32,False,False,False,True,False,sh688047,True
20251118,36.29,2.37,False,False,False,False,False,sh605133,False
20240805,10.67,4.69,False,False,False,False,False,sh600661,True
20240926,4.4,6.14,False,False,False,True,False,sh600986,False
20260416,45.01,-1.69,False,False,False,True,False,sh688520,False
20250924,8.63,-1.39,False,False,False,False,False,sh603458,False
20250724,41.11,1.51,False,False,False,False,False,sh603722,False
20250714,5.26,3.99,False,False,False,True,False,sh688009,False
20260325,26.93,-20.61,False,False,False,True,False,sh688793,True
20240925,17.57,1.37,False,False,False,True,False,sh600131,True
20240924,3.27,10.4,False,False,False,False,False,sh601333,False
20240828,25.66,1.75,False,False,False,True,False,sh600456,False
20240927,13.75,-0.29,False,False,False,True,False,sh603989,False
20251013,53.83,-10.03,False,False,False,False,False,sh603072,True
20250305,34.83,-3.9,False,False,False,False,False,sh600418,False
20240731,10.68,-0.19,False,False,False,False,False,sh603309,True
20240926,2750.55,6.62,False,False,False,True,False,sh000159,True
20251024,83.73,-6.65,False,False,False,False,False,sh603325,False
20240904,9.83,-16.68,False,False,False,True,False,sh603823,True
20240925,5.18,8.49,False,False,False,True,False,sh600228,True
20250714,162.89,3.7,False,False,False,True,False,sh688169,True
20240903,5.6,-9.29,False,False,False,True,False,sh600152,True
20240926,7.05,3.26,False,False,False,True,False,sh603577,False
20240806,4.06,0.25,False,False,False,False,False,sh600266,False
20240905,3.05,-6.88,False,False,False,False,False,sh600635,False
20241022,2.0,47.0,False,False,False,False,True,sh603959,False
20240918,20.98,9.63,False,False,False,True,False,sh600066,False
20250711,68.97,1.58,False,False,False,False,False,sh688789,False
20251225,52.94,-7.56,False,False,False,False,False,sh688013,True
20250813,18.26,-4.98,False,False,False,True,False,sh601702,True
20240927,0.17,5.95,False,False,False,True,False,sh900920,True
20240927,56.37,2.15,False,False,False,True,False,sh600486,False
20251205,19.27,-1.45,False,False,False,False,False,sh603272,False
20251212,15.89,0.63,False,False,False,False,False,sh688517,False
20260324,87.87,-0.19,False,False,False,False,False,sh688623,False
20240926,6.2,12.74,False,False,False,False,False,sh600331,False
20240731,13.49,-3.71,False,True,False,True,False,sh600562,False
20240912,0.46,18.44,False,True,False,False,False,sh900908,False
20250630,37.57,4.74,False,True,False,False,False,sh688075,False
20251021,11.4,2.28,False,False,False,False,False,sh688512,False
20250711,28.5,0.74,False,False,False,False,False,sh688288,False
20240925,1.38,4.35,False,False,False,True,False,sh600653,True
20240903,0.14,-1.43,False,False,False,True,False,sh900946,True
20251120,87.7,4.81,False,False,False,False,False,sh688668,False
20240927,7.28,-0.55,False,False,False,True,False,sh603696,True
20250221,3.75,-6.4,False,False,False,True,False,sh600187,True
20250722,16.4,0.91,False,False,False,True,False,sh603277,False
20251024,40.61,0.57,False,True,False,False,False,sh603120,False
20240924,17.67,16.75,False,False,False,True,False,sh600850,False
20250625,22.57,-1.64,False,False,False,True,False,sh605218,False
20251124,8.9,2.36,False,False,True,False,False,sh605162,False
20250624,57.79,5.23,False,True,False,False,False,sh688322,False
20250922,14.72,12.57,False,False,False,False,False,sh605056,True
20240927,1.22,4.1,False,False,False,True,False,sh600157,True
20260105,41.49,-0.6,False,False,False,False,False,sh603014,False
20240819,30.59,4.41,False,False,False,True,False,sh603826,False
20240924,6.47,5.72,False,False,False,False,False,sh600119,False
20250716,31.21,0.7,False,False,False,True,False,sh688695,True
20250801,38.59,13.99,False,False,False,False,False,sh605286,False
20250624,7.24,2.62,False,True,False,False,False,sh688468,False
20240927,21.52,-1.81,False,False,False,True,False,sh600729,False
20240827,8.41,-10.94,False,False,False,True,False,sh603038,True
20240925,3.1,7.42,False,False,False,True,False,sh601002,False
20240927,5.54,6.5,False,False,False,True,False,sh601798,False
20250624,6.61,5.3,False,True,False,False,False,sh600906,False
20240925,3.9,12.56,False,False,False,True,False,sh600880,True
20250724,42.0,-0.81,False,False,False,False,False,sh688275,False
20250630,22.17,1.17,False,True,False,False,False,sh688426,False
20251225,19.78,1.16,False,False,False,True,False,sh605183,False
20250625,21.16,-6.29,False,False,False,False,False,sh688590,True
20240829,2.38,-5.04,False,False,False,True,False,sh600936,True
20260112,36.27,7.2,False,False,False,True,False,sh688170,False
20250821,28.35,-14.46,False,False,False,True,False,sh688244,False
20251124,38.32,1.49,False,False,False,False,False,sh688113,False
20240806,2.29,0.0,False,False,False,False,False,sh600252,False
20251103,9.28,0.97,False,False,False,False,False,sh605500,False
20241008,20.32,-0.89,False,False,False,True,False,sh603859,True
20251010,11.65,0.77,False,False,False,False,False,sh603676,False
20240930,6.04,-8.77,False,False,False,True,False,sh600586,True
