ts_code,trade_date,close,pe,pb,ps,total_mv,circ_mv
000001.SZ,20191121,15.86,12.4014,1.1479,2.637,30777786.262,30777523.7505
000001.SZ,20191120,15.85,12.3936,1.1472,2.6353,30758380.3438,30758117.9978
000001.SZ,20191119,16.41,12.8315,1.1877,2.7284,31845111.7629,31844840.1479
000001.SZ,20191118,16.45,12.8627,1.1906,2.7351,31922735.4357,31922463.1586
000001.SZ,20191115,16.34,12.7767,1.1827,2.7168,31709270.3355,31708999.8791
000001.SZ,20191114,16.32,12.7611,1.1812,2.7135,31670458.4991,31670188.3738
000001.SZ,20191113,16.33,12.7689,1.1819,2.7151,31689864.4173,31689594.1264
000001.SZ,20191112,16.33,12.7689,1.1819,2.7151,31689864.4173,31689594.1264
000001.SZ,20191111,16.28,12.7298,1.1783,2.7068,31592834.8263,31592565.363
000001.SZ,20191108,16.65,13.0191,1.2051,2.7683,32310853.7997,32310578.2122
000001.SZ,20191107,16.89,13.2068,1.2225,2.8082,32776595.8364,32776316.2765
000001.SZ,20191106,16.96,13.2615,1.2275,2.8199,32912437.2638,32912156.5453
000001.SZ,20191105,17.15,13.4101,1.2413,2.8515,33281149.7096,33280865.8462
000001.SZ,20191104,16.92,13.2302,1.2246,2.8132,32834813.591,32834533.5346
000001.SZ,20191101,16.86,13.1833,1.2203,2.8032,32718378.0818,32718099.0185
000001.SZ,20191031,16.26,12.7142,1.1769,2.7035,31554022.9899,31553753.8577
000001.SZ,20191030,16.43,12.8471,1.1892,2.7318,31883923.5993,31883651.6532
000001.SZ,20191029,16.91,13.2224,1.2239,2.8116,32815407.6728,32815127.7819
000001.SZ,20191028,16.66,13.0269,1.2058,2.77,32330259.7179,32329983.9649
000001.SZ,20191025,16.88,13.199,1.2217,2.8066,32757189.9182,32756910.5238
000001.SZ,20191024,16.87,13.1911,1.221,2.8049,32737784.0,32737504.7712
000001.SZ,20191023,16.45,12.8627,1.1906,2.7351,31922735.4357,31922463.1586
000001.SZ,20191022,16.42,12.8393,1.1884,2.7301,31864517.6811,31864245.9006
000001.SZ,20191021,16.89,13.2068,1.2659,2.8082,32776595.8364,32776316.2765
000001.SZ,20191018,16.51,12.9097,1.2374,2.7451,32039170.9449,32038897.6747
000001.SZ,20191017,16.7,13.0582,1.2516,2.7766,32407883.3907,32407606.9756
000001.SZ,20191016,16.79,13.1286,1.2584,2.7916,32582536.6544,32582258.7497
000001.SZ,20191015,17.18,13.4335,1.2876,2.8565,33339367.4642,33339083.1042
000001.SZ,20191014,17.22,13.4648,1.2906,2.8631,33416991.137,33416706.115
000001.SZ,20191011,16.81,13.1442,1.2599,2.7949,32621348.4908,32621070.2551
000001.SZ,20191010,16.24,12.6985,1.2172,2.7002,31515211.1536,31514942.3523
000001.SZ,20191009,16.25,12.7063,1.2179,2.7018,31534617.0718,31534348.105
000001.SZ,20191008,16.2,12.6673,1.2142,2.6935,31437587.4808,31437319.3416
000001.SZ,20190930,15.59,12.1903,1.1684,2.5921,30253826.4707,30253568.4281
000001.SZ,20190927,15.9,12.4327,1.1917,2.6436,30855409.9348,30855146.7612
000001.SZ,20190926,15.71,11.9585,1.1733,2.5428,29678673.1242,29678413.0954
000001.SZ,20190925,15.75,11.989,1.1763,2.5493,29754239.4466,29753978.7557
000001.SZ,20190924,15.18,11.5551,1.1338,2.457,28677419.3523,28677168.096
000001.SZ,20190923,15.38,11.7073,1.1487,2.4894,29055250.9643,29054996.3977
000001.SZ,20190920,15.34,11.6769,1.1457,2.4829,28979684.6419,28979430.7373
000001.SZ,20190919,14.84,11.2963,1.1084,2.402,28035105.6119,28034859.9832
000001.SZ,20190918,14.41,10.969,1.0762,2.3324,27222767.646,27222529.1346
000001.SZ,20190917,14.24,10.8396,1.0635,2.3049,26901610.7758,26901375.0782
000001.SZ,20190916,14.45,9.9973,1.0652,2.1258,24811244.4239,24811005.2504
000001.SZ,20190912,14.68,10.1564,1.0822,2.1596,25206163.8853,25205920.9049
000001.SZ,20190911,14.56,10.0734,1.0733,2.142,25000118.9489,24999877.9547
000001.SZ,20190910,14.55,10.0665,1.0726,2.1405,24982948.5375,24982707.7088
000001.SZ,20190909,14.69,10.1633,1.0829,2.1611,25223334.2967,25223091.1507
000001.SZ,20190906,14.81,10.2463,1.0917,2.1787,25429379.233,25429134.1009
000001.SZ,20190905,14.58,10.0872,1.0748,2.1449,25034459.7716,25034218.4464
000001.SZ,20190904,14.44,9.9904,1.0645,2.1243,24794074.0125,24793835.0045
000001.SZ,20190903,14.3,9.8935,1.0541,2.1037,24553688.2534,24553451.5626
000001.SZ,20190902,14.45,9.9973,1.0652,2.1258,24811244.4239,24811005.2504
000001.SZ,20190830,14.16,9.7966,1.0438,2.0831,24313302.4943,24313068.1208
000001.SZ,20190829,14.13,9.7759,1.0416,2.0787,24261791.2602,24261557.3832
000001.SZ,20190828,14.27,9.8727,1.0519,2.0993,24502177.0193,24501940.8251
000001.SZ,20190827,14.31,9.9004,1.0549,2.1052,24570858.6647,24570621.8085
000001.SZ,20190826,14.25,9.8589,1.0505,2.0964,24467836.1966,24467600.3334
000001.SZ,20190823,14.65,10.1356,1.0799,2.1552,25154652.6512,25154410.1673
000001.SZ,20190822,14.31,9.9004,1.0549,2.1052,24570858.6647,24570621.8085
000001.SZ,20190821,14.45,9.9973,1.0652,2.1258,24811244.4239,24811005.2504
000001.SZ,20190820,14.99,10.3709,1.105,2.2052,25738446.6376,25738198.5262
000001.SZ,20190819,14.92,10.3224,1.0998,2.1949,25618253.7581,25618006.8052
000001.SZ,20190816,14.9,10.3086,1.0984,2.192,25583912.9353,25583666.3135
000001.SZ,20190815,14.94,10.3363,1.1013,2.1979,25652594.5808,25652347.2969
000001.SZ,20190814,14.97,10.357,1.1035,2.2023,25704105.8149,25703858.0345
000001.SZ,20190813,14.89,10.3017,1.0976,2.1905,25566742.524,25566496.0677
000001.SZ,20190812,15.12,10.4608,1.1146,2.2243,25961661.9854,25961411.7222
000001.SZ,20190809,14.52,10.0457,1.0704,2.1361,24931437.3034,24931196.9713
000001.SZ,20190808,14.38,9.9488,1.06,2.1155,24691051.5443,24690813.5294
000001.SZ,20190807,13.54,9.3677,1.0175,1.9919,23248736.9896,23248514.1306
000001.SZ,20190806,13.37,9.2501,1.0047,1.9669,22956839.9963,22956619.9355
000001.SZ,20190805,13.35,9.2362,1.0032,1.964,22922499.1736,22922279.442
000001.SZ,20190802,13.74,9.5061,1.0325,2.0213,23592145.2169,23591919.0661
000001.SZ,20190801,14.1,9.7551,1.0596,2.0743,24210280.0261,24210047.9499
000001.SZ,20190731,14.13,9.7759,1.0618,2.0787,24261791.2602,24261558.6902
000001.SZ,20190730,14.37,9.9419,1.0798,2.114,24673881.1329,24673644.6128
000001.SZ,20190729,14.29,9.8866,1.0738,2.1022,24536517.842,24536282.6386
000001.SZ,20190726,14.23,9.8451,1.0693,2.0934,24433495.3738,24433261.158
000001.SZ,20190725,14.2,9.8243,1.0671,2.089,24381984.1397,24381750.4177
000001.SZ,20190724,13.88,9.6029,1.043,2.0419,23832530.976,23832302.5209
000001.SZ,20190723,13.76,9.5199,1.034,2.0243,23626486.0396,23626259.5596
000001.SZ,20190722,13.85,9.5822,1.0408,2.0375,23781019.7419,23780791.7806
000001.SZ,20190719,13.99,9.679,1.0513,2.0581,24021405.501,24021175.2354
000001.SZ,20190718,13.67,9.4576,1.0272,2.011,23471952.3373,23471727.3387
000001.SZ,20190717,13.69,9.4715,1.0287,2.014,23506293.1601,23506067.8322
000001.SZ,20190716,13.75,9.513,1.0333,2.0228,23609315.6283,23609089.3129
000001.SZ,20190715,14.0,9.6859,1.052,2.0596,24038575.9124,24038345.4822
000001.SZ,20190712,14.12,9.769,1.0611,2.0772,24244620.8488,24244388.4435
000001.SZ,20190711,13.54,9.3677,1.0175,1.9919,23248736.9896,23248514.1306
000001.SZ,20190710,13.56,9.3815,1.019,1.9948,23283077.8123,23282854.6242
000001.SZ,20190709,13.59,9.4023,1.0212,1.9993,23334589.0464,23334365.3645
000001.SZ,20190708,13.59,9.4023,1.0212,1.9993,23334589.0464,23334365.3645
000001.SZ,20190705,13.92,9.6306,1.046,2.0478,23901212.6215,23900983.508
000001.SZ,20190704,13.99,9.679,1.0513,2.0581,24021405.501,24021175.2354
000001.SZ,20190703,14.01,9.6929,1.0528,2.061,24055746.3238,24055515.729
000001.SZ,20190702,14.18,9.8105,1.0656,2.0861,24347643.317,24347409.9241
000001.SZ,20190701,13.93,9.6375,1.0468,2.0493,23918383.0328,23918153.7548
000001.SZ,20190628,13.78,9.5337,1.0355,2.0272,23660826.8623,23660600.0532
000001.SZ,20190627,13.71,9.4853,1.0302,2.0169,23540633.9828,23540408.3258
000001.SZ,20190626,13.37,9.2501,1.0047,1.9669,22956839.9963,22956619.9355
000001.SZ,20190625,13.43,9.2916,1.0147,1.9757,23059862.4645,23059641.4161
000001.SZ,20190624,13.69,9.4715,1.0343,2.014,23506293.1601,23506067.8322
000001.SZ,20190621,13.64,9.4369,1.0306,2.0066,23420441.1032,23420216.5984
000001.SZ,20190620,13.8,9.5476,1.0426,2.0302,23695167.6851,23694940.5467
000001.SZ,20190619,13.07,9.0425,0.9875,1.9228,22441727.6554,22441512.5323
000001.SZ,20190618,12.8,8.8557,0.9671,1.883,21978126.5485,21977915.8694
000001.SZ,20190617,12.67,8.7658,0.9573,1.8639,21754911.2007,21754702.6614
000001.SZ,20190614,12.49,8.6412,0.9437,1.8374,21445843.7961,21445638.2195
000001.SZ,20190613,12.59,8.7104,0.9512,1.8521,21617547.9098,21617340.6872
000001.SZ,20190612,12.57,8.6966,0.9497,1.8492,21583207.0871,21583000.1937
000001.SZ,20190611,12.65,8.7519,0.9558,1.861,21720570.378,21720362.1678
000001.SZ,20190610,12.34,8.5375,0.9323,1.8154,21188287.6256,21188084.5179
000001.SZ,20190606,11.92,8.2469,0.9006,1.7536,20467130.3483,20466934.1534
000001.SZ,20190605,11.97,8.2815,0.9044,1.7609,20552982.4051,20552785.3873
000001.SZ,20190604,11.85,8.1985,0.8953,1.7433,20346937.4687,20346742.426
000001.SZ,20190603,11.9,8.2331,0.8991,1.7506,20432789.5255,20432593.6599
000001.SZ,20190531,12.18,8.4268,0.9202,1.7918,20913561.0438,20913360.5695
000001.SZ,20190530,12.22,8.4544,0.9233,1.7977,20982242.6893,20982041.5566
000001.SZ,20190529,12.4,8.579,0.9369,1.8242,21291310.0938,21291105.9985
000001.SZ,20190528,12.49,8.6412,0.9437,1.8374,21445843.7961,21445638.2195
000001.SZ,20190527,12.37,8.5582,0.9346,1.8198,21239798.8597,21239595.2582
000001.SZ,20190524,12.35,8.5444,0.9331,1.8168,21205458.037,21205254.7647
000001.SZ,20190523,12.29,8.5029,0.9286,1.808,21102435.5688,21102233.284
000001.SZ,20190522,12.4,8.579,0.9369,1.8242,21291310.0938,21291105.9985
000001.SZ,20190521,12.56,8.6897,0.949,1.8477,21566036.6757,21565829.9469
000001.SZ,20190520,12.38,8.5651,0.9354,1.8213,21256969.2711,21256765.505
000001.SZ,20190517,12.44,8.6067,0.9399,1.8301,21359991.7393,21359786.9856
000001.SZ,20190516,12.85,8.8903,0.9709,1.8904,22063978.6053,22063767.1033
000001.SZ,20190515,12.92,8.9387,0.9762,1.9007,22184171.4849,22183958.8307
000001.SZ,20190514,12.49,8.6412,0.9437,1.8374,21445843.7961,21445638.2195
000001.SZ,20190513,12.3,8.5098,0.9293,1.8095,21119605.9802,21119403.5308
000001.SZ,20190510,12.68,8.7727,0.958,1.8654,21772081.6121,21771872.9082
000001.SZ,20190509,12.16,8.4129,0.9187,1.7889,20879220.2211,20879020.076
000001.SZ,20190508,12.6,8.7173,0.952,1.8536,21634718.3212,21634510.934
000001.SZ,20190507,12.95,8.9595,0.9784,1.9051,22235682.719,22235469.571
000001.SZ,20190506,12.87,8.9041,0.9724,1.8933,22098319.428,22098107.5969
000001.SZ,20190430,13.85,9.5822,1.0464,2.0375,23781019.7419,23780791.7806
000001.SZ,20190429,14.1,9.7551,1.0653,2.0743,24210280.0261,24210047.9499
000001.SZ,20190426,13.79,9.5407,1.0419,2.0287,23677997.2737,23677770.3
000001.SZ,20190425,14.13,9.7759,1.0676,2.0787,24261791.2602,24261558.6902
000001.SZ,20190424,14.44,9.9904,1.091,2.1243,24794074.0125,24793836.3402
000001.SZ,20190423,14.07,9.7344,1.0977,2.0699,24158768.792,24158537.2096
000001.SZ,20190422,14.15,9.7897,1.1039,2.0816,24296132.0829,24295899.1838
000001.SZ,20190419,14.73,10.191,1.1492,2.167,25292015.9421,25291773.4966
000001.SZ,20190418,14.34,9.9212,1.1187,2.1096,24622369.8988,24622133.8725
000001.SZ,20190417,14.35,9.9281,1.1195,2.1111,24639540.3102,24639304.1193
000001.SZ,20190416,14.58,10.0872,1.1375,2.1449,25034459.7716,25034219.795
000001.SZ,20190415,13.69,9.4715,1.068,2.014,23506293.1601,23506067.8322
000001.SZ,20190412,13.42,9.2847,1.047,1.9743,23042692.0532,23042471.1694
000001.SZ,20190411,13.54,9.3677,1.0563,1.9919,23248736.9896,23248514.1306
000001.SZ,20190410,13.73,9.4991,1.0712,2.0199,23574974.8055,23574748.8193
000001.SZ,20190409,13.81,9.5545,1.0774,2.0316,23712338.0964,23712110.7935
000001.SZ,20190408,13.96,9.6583,1.0891,2.0537,23969894.2669,23969664.4951
000001.SZ,20190404,13.86,9.5891,1.0813,2.039,23798190.1533,23797962.0274
000001.SZ,20190403,13.44,9.2985,1.0485,1.9772,23077032.8759,23076811.6629
000001.SZ,20190402,13.36,9.2432,1.0423,1.9654,22939669.585,22939449.6887
000001.SZ,20190401,13.18,9.1186,1.0282,1.9389,22630602.1804,22630385.2468
000001.SZ,20190329,12.82,8.8696,1.0002,1.886,22012467.3712,22012256.363
000001.SZ,20190328,12.22,8.4544,0.9534,1.7977,20982242.6893,20982041.5566
000001.SZ,20190327,12.38,8.5651,0.9658,1.8213,21256969.2711,21256765.505
000001.SZ,20190326,12.1,8.3714,0.944,1.7801,20776197.7529,20775998.5953
000001.SZ,20190325,12.11,8.3783,0.9448,1.7815,20793368.1642,20793168.8421
000001.SZ,20190322,12.59,8.7104,0.9822,1.8521,21617547.9098,21617340.6872
000001.SZ,20190321,12.69,8.7796,0.99,1.8669,21789252.0235,21789043.1549
000001.SZ,20190320,12.75,8.8211,0.9947,1.8757,21892274.4917,21892064.6356
000001.SZ,20190319,12.79,8.8488,0.9978,1.8816,21960956.1371,21960745.6227
000001.SZ,20190318,12.91,8.9318,1.0072,1.8992,22167001.0735,22166788.5839
000001.SZ,20190315,12.5,8.6482,0.9752,1.8389,21463014.2075,21462808.4663
000001.SZ,20190314,12.43,8.5997,0.9697,1.8286,21342821.3279,21342616.7388
000001.SZ,20190313,12.37,8.5582,0.9651,1.8198,21239798.8597,21239595.2582
000001.SZ,20190312,12.36,8.5513,0.9643,1.8183,21222628.4484,21222425.0114
000001.SZ,20190311,12.32,8.5236,0.9612,1.8124,21153946.8029,21153744.0243
000001.SZ,20190308,12.3,8.5098,0.9596,1.8095,21119605.9802,21119403.5308
000001.SZ,20190307,12.74,8.8142,0.9939,1.8742,21875104.0803,21874894.3888
000001.SZ,20190306,13.08,9.6852,1.0205,2.1231,22458898.0667,22458682.7791
000001.SZ,20190305,13.06,9.6703,1.0189,2.1198,22424557.244,22424342.2855
000001.SZ,20190304,12.99,9.6185,1.0134,2.1084,22304364.3644,22304150.5581
000001.SZ,20190301,12.76,9.4482,0.9955,2.0711,21909444.903,21909234.8823
000001.SZ,20190228,12.36,9.152,0.9643,2.0062,21222628.4484,21222425.0114
000001.SZ,20190227,12.4,9.1816,0.9674,2.0127,21291310.0938,21291105.9985
000001.SZ,20190226,12.2,9.0336,0.9518,1.9802,20947901.8665,20947701.0631
000001.SZ,20190225,12.55,9.2927,0.9791,2.037,21548866.2643,21548659.7001
000001.SZ,20190222,11.54,8.5449,0.9003,1.8731,19814654.7164,19814464.776
000001.SZ,20190221,11.36,8.4116,0.8863,1.8439,19505587.3118,19505400.3341
000001.SZ,20190220,11.41,8.4486,0.8902,1.852,19591439.3686,19591251.568
000001.SZ,20190219,11.27,8.3449,0.8792,1.8293,19351053.6095,19350868.1132
000001.SZ,20190218,11.36,8.4116,0.8863,1.8439,19505587.3118,19505400.3341
000001.SZ,20190215,10.95,8.108,0.8543,1.7773,18801600.4458,18801420.2164
000001.SZ,20190214,11.25,8.3301,0.8777,1.826,19316712.7868,19316527.6196
000001.SZ,20190213,11.38,8.4264,0.8878,1.8471,19539928.1345,19539740.8277
000001.SZ,20190212,11.19,8.2857,0.873,1.8163,19213690.3186,19213506.139
000001.SZ,20190211,11.21,8.3005,0.8746,1.8195,19248031.1413,19247846.6325
000001.SZ,20190201,11.2,8.2931,0.8738,1.8179,19230860.7299,19230676.3858
000001.SZ,20190131,11.1,8.2191,0.866,1.8017,19059156.6163,19058973.918
000001.SZ,20190130,10.95,8.108,0.8543,1.7773,18801600.4458,18801420.2164
000001.SZ,20190129,11.0,8.145,0.8582,1.7854,18887452.5026,18887271.4503
000001.SZ,20190128,10.94,8.1006,0.8535,1.7757,18784430.0344,18784249.9697
000001.SZ,20190125,11.0,8.145,0.8582,1.7854,18887452.5026,18887271.4503
000001.SZ,20190124,10.52,7.7896,0.8207,1.7075,18063272.757,18063099.6052
000001.SZ,20190123,10.35,7.6637,0.8075,1.6799,17771375.7638,17771205.4101
000001.SZ,20190122,10.28,7.6119,0.802,1.6686,17651182.8842,17651013.6826
000001.SZ,20190121,10.34,7.6563,0.8067,1.6783,17754205.3524,17754035.1633
000001.SZ,20190118,10.43,7.7229,0.8137,1.6929,17908739.0547,17908567.3842
000001.SZ,20190117,10.25,7.5897,0.7997,1.6637,17599671.6502,17599502.9423
000001.SZ,20190116,10.48,7.76,0.8176,1.701,17994591.1116,17994418.6181
000001.SZ,20190115,10.24,7.5823,0.7989,1.6621,17582501.2388,17582332.6956
000001.SZ,20190114,10.11,7.486,0.7887,1.641,17359285.891,17359119.4875
000001.SZ,20190111,10.2,7.5526,0.7958,1.6556,17513819.5933,17513651.7085
000001.SZ,20190110,10.1,7.4786,0.788,1.6394,17342115.4797,17341949.2407
000001.SZ,20190109,9.94,7.3601,0.7755,1.6134,17067388.8978,17067225.2924
000001.SZ,20190108,9.66,7.1528,0.7536,1.5679,16586617.3796,16586458.3827
000001.SZ,20190107,9.74,7.212,0.7599,1.5809,16723980.6705,16723820.3569
000001.SZ,20190104,9.75,7.2194,0.7607,1.5825,16741151.0819,16740990.6037
000001.SZ,20190103,9.28,6.8714,0.7402,1.5063,15934141.7476,15933989.0053
000001.SZ,20190102,9.19,6.8048,0.733,1.4917,15779608.0454,15779456.7844
000001.SZ,20181228,9.38,6.9455,0.7481,1.5225,16105845.8613,16105691.4731
000001.SZ,20181227,9.28,6.8714,0.7402,1.5063,15934141.7476,15933989.0053
000001.SZ,20181226,9.3,6.8862,0.7418,1.5095,15968482.5704,15968329.4989
000001.SZ,20181225,9.34,6.9158,0.745,1.516,16037164.2158,16037010.486
000001.SZ,20181224,9.42,6.9751,0.7513,1.529,16174527.5068,16174372.4602
000001.SZ,20181221,9.45,6.9973,0.7537,1.5339,16226038.7409,16225883.2005
000001.SZ,20181220,9.71,7.1898,0.7745,1.5761,16672469.4364,16672309.6166
000001.SZ,20181219,9.94,7.3601,0.7928,1.6134,17067388.8978,17067225.2924
000001.SZ,20181218,10.12,7.4934,0.8072,1.6426,17376456.3024,17376289.7343
000001.SZ,20181217,10.29,7.6193,0.8207,1.6702,17668353.2956,17668183.9294
000001.SZ,20181214,10.17,7.5304,0.8112,1.6507,17462308.3592,17462140.9681
000001.SZ,20181213,10.39,7.6933,0.8287,1.6864,17840057.4093,17839886.3971
000001.SZ,20181212,10.24,7.5823,0.8167,1.6621,17582501.2388,17582332.6956
000001.SZ,20181211,10.23,7.5749,0.8159,1.6605,17565330.8274,17565162.4488
000001.SZ,20181210,10.17,7.5304,0.8112,1.6507,17462308.3592,17462140.9681
000001.SZ,20181207,10.28,7.6119,0.8199,1.6686,17651182.8842,17651013.6826
000001.SZ,20181206,10.25,7.5897,0.8175,1.6637,17599671.6502,17599502.9423
000001.SZ,20181205,10.45,7.7378,0.8335,1.6962,17943079.8775,17942907.8778
000001.SZ,20181204,10.59,7.8414,0.8447,1.7189,18183465.6366,18183291.3326
000001.SZ,20181203,10.59,7.8414,0.8447,1.7189,18183465.6366,18183291.3326
000001.SZ,20181130,10.36,7.6711,0.8263,1.6816,17788546.1752,17788375.6568
000001.SZ,20181129,10.2,7.5526,0.8135,1.6556,17513819.5933,17513651.7085
000001.SZ,20181128,10.28,7.6119,0.8199,1.6686,17651182.8842,17651013.6826
000001.SZ,20181127,10.18,7.5378,0.8119,1.6523,17479478.7706,17479311.2149
000001.SZ,20181126,10.34,7.6563,0.8247,1.6783,17754205.3524,17754035.1633
000001.SZ,20181123,10.32,7.6415,0.8231,1.6751,17719864.5297,17719694.6697
000001.SZ,20181122,10.55,7.8118,0.8415,1.7124,18114783.9911,18114610.3455
000001.SZ,20181121,10.61,7.8562,0.8462,1.7221,18217806.4593,18217631.8262
000001.SZ,20181120,10.57,7.8266,0.8431,1.7156,18149124.8139,18148950.8391
000001.SZ,20181119,10.85,8.0339,0.8654,1.7611,18629896.3321,18629717.7487
000001.SZ,20181116,10.57,7.8266,0.8431,1.7156,18149124.8139,18148950.8391
000001.SZ,20181115,10.62,7.8636,0.847,1.7238,18234976.8707,18234802.0729
000001.SZ,20181114,10.44,7.7304,0.8327,1.6945,17925909.4661,17925737.631
000001.SZ,20181113,10.54,7.8044,0.8407,1.7108,18097613.5798,18097440.0987
000001.SZ,20181112,10.56,7.8192,0.8423,1.714,18131954.4025,18131780.5923
000001.SZ,20181109,10.55,7.8118,0.8415,1.7124,18114783.9911,18114610.3455
000001.SZ,20181108,10.89,8.0636,0.8686,1.7676,18698577.9776,18698398.7358
000001.SZ,20181107,10.81,8.0043,0.8622,1.7546,18561214.6866,18561036.7616
000001.SZ,20181106,10.84,8.0265,0.8646,1.7595,18612725.9207,18612547.5019
000001.SZ,20181105,10.92,8.0858,0.871,1.7725,18750089.2117,18749909.4761
000001.SZ,20181102,11.09,8.2116,0.8845,1.8,19041986.2049,19041803.6713
000001.SZ,20181101,10.83,8.0191,0.8638,1.7578,18595555.5094,18595377.2552
000001.SZ,20181031,10.91,8.0784,0.8702,1.7708,18732918.8003,18732739.2293
000001.SZ,20181030,10.9,8.071,0.8694,1.7692,18715748.3889,18715568.9826
000001.SZ,20181029,10.75,7.9599,0.8574,1.7449,18458192.2185,18458015.281
000001.SZ,20181026,11.18,8.2783,0.8917,1.8147,19196519.9072,19196335.8922
000001.SZ,20181025,11.29,8.3597,0.9005,1.8325,19385394.4322,19385208.6067
000001.SZ,20181024,11.04,8.1746,0.8805,1.7919,18956134.1481,18955952.4374
000001.SZ,20181023,10.84,8.0265,0.894,1.7595,18612725.9207,18612547.5019
000001.SZ,20181022,11.15,8.2561,0.9196,1.8098,19145008.6731,19144825.1519
000001.SZ,20181019,10.76,7.9673,0.8874,1.7465,18475362.6298,18475185.5277
000001.SZ,20181018,10.09,7.4712,0.8322,1.6377,17324945.0683,17324778.994
000001.SZ,20181017,10.33,7.6489,0.852,1.6767,17737034.9411,17736864.9165
000001.SZ,20181016,10.37,7.6785,0.8553,1.6832,17805716.5865,17805545.9036
000001.SZ,20181015,10.11,7.486,0.8338,1.641,17359285.891,17359119.4875
000001.SZ,20181012,10.3,7.6267,0.8495,1.6718,17685523.707,17685354.1762
000001.SZ,20181011,9.86,7.3009,0.8132,1.6004,16930025.6069,16929863.3182
000001.SZ,20181010,10.45,7.7378,0.8619,1.6962,17943079.8775,17942907.8778
000001.SZ,20181009,10.56,7.8192,0.8709,1.714,18131954.4025,18131780.5923
000001.SZ,20181008,10.45,7.7378,0.8619,1.6962,17943079.8775,17942907.8778
000001.SZ,20180928,11.05,8.182,0.9114,1.7936,18973304.5594,18973122.6842
000001.SZ,20180927,10.74,7.9525,0.8858,1.7432,18441021.8071,18440845.0342
000001.SZ,20180926,10.71,7.9303,0.8833,1.7384,18389510.573,18389334.2939
000001.SZ,20180925,10.55,7.8118,0.8701,1.7124,18114783.9911,18114610.3455
000001.SZ,20180921,10.67,7.9007,0.88,1.7319,18320828.9275,18320653.3068
000001.SZ,20180920,10.23,7.5749,0.8437,1.6605,17565330.8274,17565162.4488
000001.SZ,20180919,10.24,7.5823,0.8445,1.6621,17582501.2388,17582332.6956
000001.SZ,20180918,10.08,7.4638,0.8314,1.6361,17307774.6569,17307608.7472
000001.SZ,20180917,9.69,7.175,0.7992,1.5728,16638128.6137,16637969.123
000001.SZ,20180914,9.84,7.2861,0.8116,1.5972,16895684.7841,16895522.8246
000001.SZ,20180913,9.96,7.3749,0.8215,1.6166,17101729.7205,17101565.7859
000001.SZ,20180912,9.88,7.3157,0.8149,1.6036,16964366.4296,16964203.8117
000001.SZ,20180911,9.91,7.3379,0.8173,1.6085,17015877.6637,17015714.552
000001.SZ,20180910,9.88,7.3157,0.8149,1.6036,16964366.4296,16964203.8117
000001.SZ,20180907,10.01,7.412,0.8256,1.6248,17187581.7774,17187417.0198
000001.SZ,20180906,9.97,7.3823,0.8223,1.6183,17118900.1319,17118736.0327
000001.SZ,20180905,10.05,7.4416,0.8289,1.6312,17256263.4228,17256098.0069
000001.SZ,20180904,10.43,7.7229,0.8602,1.6929,17908739.0547,17908567.3842
000001.SZ,20180903,10.19,7.5452,0.8404,1.654,17496649.182,17496481.4617
000001.SZ,20180831,10.13,7.5008,0.8355,1.6442,17393626.7138,17393459.981
000001.SZ,20180830,10.12,7.4934,0.8347,1.6426,17376456.3024,17376289.7343
000001.SZ,20180829,10.27,7.6045,0.847,1.667,17634012.4729,17633843.4359
000001.SZ,20180828,10.29,7.6193,0.8487,1.6702,17668353.2956,17668183.9294
000001.SZ,20180827,10.43,7.7229,0.8602,1.6929,17908739.0547,17908567.3842
000001.SZ,20180824,10.03,7.4268,0.8272,1.628,17221922.6001,17221757.5133
000001.SZ,20180823,9.36,6.9307,0.772,1.5192,16071505.0386,16071350.9795
000001.SZ,20180822,9.29,6.8788,0.7662,1.5079,15951312.159,15951159.2521
000001.SZ,20180821,9.23,6.8344,0.7612,1.4981,15848289.6908,15848137.7715
000001.SZ,20180820,9.0,6.6641,0.7423,1.4608,15453370.2294,15453222.0957
000001.SZ,20180817,8.81,6.5234,0.7266,1.43,15127132.4134,15126987.407
000001.SZ,20180816,8.78,6.5012,0.7241,1.4251,15075621.1793,15075476.6667
000001.SZ,20180815,8.79,6.5086,0.7505,1.4267,15092791.5907,15092646.9135
000001.SZ,20180814,9.0,6.6641,0.7684,1.4608,15453370.2294,15453222.0957
000001.SZ,20180813,9.05,6.7011,0.7727,1.4689,15539222.2862,15539073.3296
000001.SZ,20180810,9.23,6.8344,0.7881,1.4981,15848289.6908,15848137.7715
000001.SZ,20180809,9.29,6.8788,0.7932,1.5079,15951312.159,15951159.2521
000001.SZ,20180808,9.05,6.7011,0.7727,1.4689,15539222.2862,15539073.3296
000001.SZ,20180807,9.17,6.79,0.7829,1.4884,15745267.2226,15745116.2908
000001.SZ,20180806,8.94,6.6197,0.7633,1.4511,15350347.7612,15350200.6151
000001.SZ,20180803,8.91,6.5975,0.7607,1.4462,15298836.5271,15298689.8747
000001.SZ,20180802,8.94,6.6197,0.7633,1.4511,15350347.7612,15350200.6151
000001.SZ,20180801,9.15,6.7752,0.7812,1.4852,15710926.3999,15710775.7973
000001.SZ,20180731,9.42,6.9751,0.8043,1.529,16174527.5068,16174372.4602
000001.SZ,20180730,9.39,6.9529,0.8017,1.5241,16123016.2727,16122861.7198
